exercise_name,muscle_slug,role,activation_pct
Ez-bar Biceps Curl (with Arm Blaster),biceps_brachii,primary,93
Ez-bar Biceps Curl (with Arm Blaster),forearms,secondary,50
Ez-bar Close-grip Bench Press,triceps_brachii,primary,90
Ez-bar Close-grip Bench Press,pectoralis_major,secondary,45
Ez-bar Close-grip Bench Press,anterior_deltoid,secondary,40
Ez-barbell Standing Wide Grip Biceps Curl,biceps_brachii,primary,90
Ez-barbell Standing Wide Grip Biceps Curl,forearms,secondary,50
Farmers Walk,quadriceps,primary,75
Farmers Walk,calves,secondary,52
Farmers Walk,forearms,secondary,58
Farmers Walk,rectus_abdominis,secondary,45
Finger Curls,forearms,primary,80
Flag,rectus_abdominis,primary,90
Flag,obliques,secondary,50
Flag,lateral_deltoid,secondary,55
Flexion Leg Sit Up (bent Knee),rectus_abdominis,primary,88
Flexion Leg Sit Up (bent Knee),hip_flexors,secondary,55
Flexion Leg Sit Up (straight Arm),rectus_abdominis,primary,85
Flexion Leg Sit Up (straight Arm),hip_flexors,secondary,55
Flexion Leg Sit Up (straight Arm),quadriceps,secondary,45
Floor Fly (with Barbell),pectoralis_major,primary,85
Floor Fly (with Barbell),lateral_deltoid,secondary,40
Floor Fly (with Barbell),triceps_brachii,secondary,55
Flutter Kicks,gluteus_maximus,primary,75
Flutter Kicks,hip_flexors,secondary,55
Flutter Kicks,rectus_abdominis,secondary,50
Forward Jump,quadriceps,primary,90
Forward Jump,calves,secondary,55
Forward Jump,hamstrings,secondary,45
Forward Jump,gluteus_maximus,secondary,58
Forward Lunge (male),gluteus_maximus,primary,85
Forward Lunge (male),quadriceps,secondary,55
Forward Lunge (male),hamstrings,secondary,45
Forward Lunge (male),calves,secondary,35
Frankenstein Squat,gluteus_maximus,primary,85
Frankenstein Squat,quadriceps,secondary,55
Frankenstein Squat,hamstrings,secondary,40
Frankenstein Squat,calves,secondary,35
Frog Crunch,rectus_abdominis,primary,85
Frog Crunch,hip_flexors,secondary,45
Frog Planche,rectus_abdominis,primary,85
Frog Planche,lateral_deltoid,secondary,50
Frog Planche,pectoralis_major,secondary,45
Frog Planche,triceps_brachii,secondary,55
Front Lever,rectus_abdominis,primary,90
Front Lever,latissimus_dorsi,secondary,55
Front Lever,anterior_deltoid,secondary,45
Front Lever,forearms,secondary,55
Front Lever Reps,trapezius,primary,90
Front Lever Reps,rectus_abdominis,secondary,55
Front Lever Reps,anterior_deltoid,secondary,45
Front Plank With Twist,rectus_abdominis,primary,85
Front Plank With Twist,obliques,secondary,55
Front Plank With Twist,anterior_deltoid,secondary,40
Full Maltese,rectus_abdominis,primary,90
Full Maltese,lateral_deltoid,secondary,50
Full Maltese,pectoralis_major,secondary,45
Full Planche,rectus_abdominis,primary,85
Full Planche,lateral_deltoid,secondary,45
Full Planche,pectoralis_major,secondary,45
Full Planche,triceps_brachii,secondary,55
Full Planche Push-up,pectoralis_major,primary,90
Full Planche Push-up,anterior_deltoid,secondary,55
Full Planche Push-up,triceps_brachii,secondary,55
Full Planche Push-up,rectus_abdominis,secondary,50
Gironda Sternum Chin,latissimus_dorsi,primary,90
Gironda Sternum Chin,biceps_brachii,secondary,50
Gironda Sternum Chin,rhomboids,secondary,55
Gironda Sternum Chin,posterior_deltoid,secondary,45
Glute Bridge March,gluteus_maximus,primary,90
Glute Bridge March,hamstrings,secondary,50
Glute Bridge March,quadriceps,secondary,35
Glute Bridge Two Legs On Bench (male),gluteus_maximus,primary,85
Glute Bridge Two Legs On Bench (male),hamstrings,secondary,45
Glute Bridge Two Legs On Bench (male),rectus_abdominis,secondary,35
Glute-ham Raise,hamstrings,primary,90
Glute-ham Raise,gluteus_maximus,secondary,50
Glute-ham Raise,erector_spinae,secondary,45
Gorilla Chin,rectus_abdominis,primary,85
Gorilla Chin,forearms,secondary,55
Gorilla Chin,biceps_brachii,secondary,50
Groin Crunch,rectus_abdominis,primary,78
Groin Crunch,hip_flexors,secondary,52
Groin Crunch,adductors,secondary,45
Hack Calf Raise,calves,primary,90
Hack Calf Raise,hamstrings,secondary,40
Hack Calf Raise,gluteus_maximus,secondary,40
Hack One Leg Calf Raise,calves,primary,90
Hack One Leg Calf Raise,hamstrings,secondary,40
Hack One Leg Calf Raise,gluteus_maximus,secondary,40
Half Sit-up (male),rectus_abdominis,primary,90
Half Sit-up (male),hip_flexors,secondary,50
Hamstring Stretch,hamstrings,primary,75
Hamstring Stretch,gluteus_maximus,secondary,40
Hands Bike,pectoralis_major,primary,85
Hands Bike,triceps_brachii,secondary,55
Hands Bike,lateral_deltoid,secondary,40
Hands Clasped Circular Toe Touch (male),gluteus_maximus,primary,80
Hands Clasped Circular Toe Touch (male),hamstrings,secondary,55
Hands Clasped Circular Toe Touch (male),quadriceps,secondary,35
Hands Clasped Circular Toe Touch (male),calves,secondary,40
Hands Reversed Clasped Circular Toe Touch (male),gluteus_maximus,primary,75
Hands Reversed Clasped Circular Toe Touch (male),hamstrings,secondary,55
Hands Reversed Clasped Circular Toe Touch (male),quadriceps,secondary,40
Hands Reversed Clasped Circular Toe Touch (male),calves,secondary,45
Handstand,triceps_brachii,primary,88
Handstand,lateral_deltoid,secondary,52
Handstand,rectus_abdominis,secondary,50
Handstand Push-up,triceps_brachii,primary,90
Handstand Push-up,anterior_deltoid,secondary,55
Handstand Push-up,pectoralis_major,secondary,45
Handstand Push-up,rectus_abdominis,secondary,50
Hanging Leg Hip Raise,rectus_abdominis,primary,90
Hanging Leg Hip Raise,hip_flexors,secondary,50
Hanging Leg Hip Raise,erector_spinae,secondary,40
Hanging Leg Raise,rectus_abdominis,primary,90
Hanging Leg Raise,hip_flexors,secondary,50
Hanging Oblique Knee Raise,rectus_abdominis,primary,85
Hanging Oblique Knee Raise,obliques,secondary,55
Hanging Pike,rectus_abdominis,primary,90
Hanging Pike,hip_flexors,secondary,55
Hanging Pike,lateral_deltoid,secondary,40
Hanging Straight Leg Hip Raise,rectus_abdominis,primary,90
Hanging Straight Leg Hip Raise,hip_flexors,secondary,55
Hanging Straight Leg Raise,rectus_abdominis,primary,90
Hanging Straight Leg Raise,hip_flexors,secondary,55
Hanging Straight Twisting Leg Hip Raise,rectus_abdominis,primary,90
Hanging Straight Twisting Leg Hip Raise,obliques,secondary,55
Hanging Straight Twisting Leg Hip Raise,hip_flexors,secondary,50
Hip Raise (bent Knee),rectus_abdominis,primary,90
Hip Raise (bent Knee),gluteus_maximus,secondary,45
Hip Raise (bent Knee),hamstrings,secondary,40
Hug Knees To Chest,gluteus_maximus,primary,70
Hug Knees To Chest,hamstrings,secondary,45
Hug Knees To Chest,quadriceps,secondary,40
Hyght Dumbbell Fly,pectoralis_major,primary,85
Hyght Dumbbell Fly,lateral_deltoid,secondary,45
Hyperextension,erector_spinae,primary,85
Hyperextension,gluteus_maximus,secondary,50
Hyperextension,hamstrings,secondary,45
Hyperextension (on Bench),erector_spinae,primary,85
Hyperextension (on Bench),gluteus_maximus,secondary,50
Hyperextension (on Bench),hamstrings,secondary,45
Impossible Dips,triceps_brachii,primary,92
Impossible Dips,pectoralis_major,secondary,45
Impossible Dips,anterior_deltoid,secondary,53
Inchworm,rectus_abdominis,primary,85
Inchworm,lateral_deltoid,secondary,45
Inchworm,hamstrings,secondary,50
Inchworm V. 2,rectus_abdominis,primary,85
Inchworm V. 2,lateral_deltoid,secondary,45
Inchworm V. 2,hamstrings,secondary,45
Incline Close-grip Push-up,triceps_brachii,primary,90
Incline Close-grip Push-up,pectoralis_major,secondary,45
Incline Close-grip Push-up,anterior_deltoid,secondary,45
Incline Leg Hip Raise (leg Straight),rectus_abdominis,primary,85
Incline Leg Hip Raise (leg Straight),hip_flexors,secondary,55
Incline Push Up Depth Jump,pectoralis_major,primary,85
Incline Push Up Depth Jump,triceps_brachii,secondary,55
Incline Push Up Depth Jump,anterior_deltoid,secondary,50
Incline Push Up Depth Jump,rectus_abdominis,secondary,45
Incline Push-up,pectoralis_major,primary,75
Incline Push-up,triceps_brachii,secondary,45
Incline Push-up,anterior_deltoid,secondary,40
Incline Push-up (on Box),pectoralis_major,primary,72
Incline Push-up (on Box),triceps_brachii,secondary,47
Incline Push-up (on Box),anterior_deltoid,secondary,45
Incline Reverse Grip Push-up,pectoralis_major,primary,78
Incline Reverse Grip Push-up,triceps_brachii,secondary,55
Incline Reverse Grip Push-up,posterior_deltoid,secondary,38
Incline Scapula Push Up,serratus_anterior,primary,90
Incline Scapula Push Up,triceps_brachii,secondary,45
Incline Scapula Push Up,anterior_deltoid,secondary,40
Incline Twisting Sit-up,rectus_abdominis,primary,85
Incline Twisting Sit-up,obliques,secondary,55
Intermediate Hip Flexor And Quad Stretch,quadriceps,primary,80
Intermediate Hip Flexor And Quad Stretch,hamstrings,secondary,40
Intermediate Hip Flexor And Quad Stretch,gluteus_maximus,secondary,55
Inverse Leg Curl (bench Support),hamstrings,primary,90
Inverse Leg Curl (bench Support),gluteus_maximus,secondary,45
Inverse Leg Curl (bench Support),calves,secondary,35
Inverse Leg Curl (on Pull-up Cable Machine),hamstrings,primary,90
Inverse Leg Curl (on Pull-up Cable Machine),gluteus_maximus,secondary,50
Inverse Leg Curl (on Pull-up Cable Machine),calves,secondary,40
Inverted Row,trapezius,primary,82
Inverted Row,biceps_brachii,secondary,47
Inverted Row,forearms,secondary,41
Inverted Row Bent Knees,trapezius,primary,88
Inverted Row Bent Knees,biceps_brachii,secondary,48
Inverted Row Bent Knees,forearms,secondary,55
Inverted Row On Bench,trapezius,primary,75
Inverted Row On Bench,biceps_brachii,secondary,45
Inverted Row On Bench,forearms,secondary,50
Inverted Row V. 2,trapezius,primary,85
Inverted Row V. 2,biceps_brachii,secondary,55
Inverted Row V. 2,forearms,secondary,50
Inverted Row With Straps,trapezius,primary,85
Inverted Row With Straps,biceps_brachii,secondary,50
Inverted Row With Straps,forearms,secondary,45
Iron Cross Stretch,gluteus_maximus,primary,75
Iron Cross Stretch,hamstrings,secondary,40
Iron Cross Stretch,quadriceps,secondary,35
Isometric Chest Squeeze,pectoralis_major,primary,85
Isometric Chest Squeeze,triceps_brachii,secondary,45
Isometric Chest Squeeze,anterior_deltoid,secondary,50
Isometric Wipers,pectoralis_major,primary,85
Isometric Wipers,lateral_deltoid,secondary,45
Isometric Wipers,triceps_brachii,secondary,40
Isometric Wipers,rectus_abdominis,secondary,50
Jackknife Sit-up,rectus_abdominis,primary,85
Jackknife Sit-up,hip_flexors,secondary,50
Janda Sit-up,rectus_abdominis,primary,85
Janda Sit-up,hip_flexors,secondary,45
Janda Sit-up,erector_spinae,secondary,35
Jump Squat,gluteus_maximus,primary,90
Jump Squat,quadriceps,secondary,55
Jump Squat,hamstrings,secondary,45
Jump Squat,calves,secondary,58
Jump Squat V. 2,gluteus_maximus,primary,90
Jump Squat V. 2,quadriceps,secondary,50
Jump Squat V. 2,hamstrings,secondary,45
Jump Squat V. 2,calves,secondary,50
Kettlebell Advanced Windmill,rectus_abdominis,primary,82
Kettlebell Advanced Windmill,obliques,secondary,58
Kettlebell Advanced Windmill,lateral_deltoid,secondary,47
Kettlebell Alternating Hang Clean,forearms,primary,90
Kettlebell Alternating Hang Clean,lateral_deltoid,secondary,50
Kettlebell Alternating Hang Clean,trapezius,secondary,55
Kettlebell Alternating Hang Clean,rectus_abdominis,secondary,45
Kettlebell Alternating Press,anterior_deltoid,primary,90
Kettlebell Alternating Press,triceps_brachii,secondary,50
Kettlebell Alternating Press,rectus_abdominis,secondary,40
Kettlebell Alternating Press On Floor,pectoralis_major,primary,85
Kettlebell Alternating Press On Floor,anterior_deltoid,secondary,55
Kettlebell Alternating Press On Floor,triceps_brachii,secondary,58
Kettlebell Alternating Renegade Row,trapezius,primary,85
Kettlebell Alternating Renegade Row,rectus_abdominis,secondary,50
Kettlebell Alternating Renegade Row,lateral_deltoid,secondary,40
Kettlebell Alternating Row,trapezius,primary,80
Kettlebell Alternating Row,biceps_brachii,secondary,50
Kettlebell Alternating Row,forearms,secondary,55
Kettlebell Arnold Press,anterior_deltoid,primary,88
Kettlebell Arnold Press,triceps_brachii,secondary,52
Kettlebell Arnold Press,trapezius,secondary,48
Kettlebell Bent Press,rectus_abdominis,primary,85
Kettlebell Bent Press,posterior_deltoid,secondary,45
Kettlebell Bent Press,triceps_brachii,secondary,55
Kettlebell Bent Press,obliques,secondary,50
Kettlebell Bottoms Up Clean From The Hang Position,biceps_brachii,primary,85
Kettlebell Bottoms Up Clean From The Hang Position,forearms,secondary,55
Kettlebell Bottoms Up Clean From The Hang Position,lateral_deltoid,secondary,45
Kettlebell Double Alternating Hang Clean,biceps_brachii,primary,85
Kettlebell Double Alternating Hang Clean,forearms,secondary,50
Kettlebell Double Alternating Hang Clean,lateral_deltoid,secondary,55
Kettlebell Double Jerk,lateral_deltoid,primary,85
Kettlebell Double Jerk,triceps_brachii,secondary,55
Kettlebell Double Jerk,rectus_abdominis,secondary,45
Kettlebell Double Push Press,anterior_deltoid,primary,85
Kettlebell Double Push Press,triceps_brachii,secondary,55
Kettlebell Double Push Press,rectus_abdominis,secondary,45
Kettlebell Double Snatch,lateral_deltoid,primary,85
Kettlebell Double Snatch,trapezius,secondary,55
Kettlebell Double Snatch,forearms,secondary,50
Kettlebell Double Snatch,rectus_abdominis,secondary,45
Kettlebell Double Windmill,rectus_abdominis,primary,90
Kettlebell Double Windmill,lateral_deltoid,secondary,55
Kettlebell Double Windmill,hamstrings,secondary,50
Kettlebell Extended Range One Arm Press On Floor,pectoralis_major,primary,85
Kettlebell Extended Range One Arm Press On Floor,triceps_brachii,secondary,55
Kettlebell Extended Range One Arm Press On Floor,anterior_deltoid,secondary,48
Kettlebell Figure 8,rectus_abdominis,primary,88
Kettlebell Figure 8,lateral_deltoid,secondary,45
Kettlebell Figure 8,forearms,secondary,55
Kettlebell Front Squat,gluteus_maximus,primary,80
Kettlebell Front Squat,quadriceps,secondary,58
Kettlebell Front Squat,hamstrings,secondary,45
Kettlebell Front Squat,calves,secondary,38
Kettlebell Goblet Squat,gluteus_maximus,primary,85
Kettlebell Goblet Squat,quadriceps,secondary,55
Kettlebell Goblet Squat,hamstrings,secondary,40
Kettlebell Goblet Squat,calves,secondary,35
Kettlebell Hang Clean,hamstrings,primary,80
Kettlebell Hang Clean,gluteus_maximus,secondary,55
Kettlebell Hang Clean,quadriceps,secondary,50
Kettlebell Hang Clean,calves,secondary,40
Kettlebell Lunge Pass Through,gluteus_maximus,primary,90
Kettlebell Lunge Pass Through,quadriceps,secondary,55
Kettlebell Lunge Pass Through,hamstrings,secondary,45
Kettlebell Lunge Pass Through,calves,secondary,35
Kettlebell One Arm Clean And Jerk,lateral_deltoid,primary,85
Kettlebell One Arm Clean And Jerk,triceps_brachii,secondary,50
Kettlebell One Arm Clean And Jerk,rectus_abdominis,secondary,45
Kettlebell One Arm Floor Press,pectoralis_major,primary,88
Kettlebell One Arm Floor Press,triceps_brachii,secondary,55
Kettlebell One Arm Floor Press,anterior_deltoid,secondary,52
Kettlebell One Arm Jerk,lateral_deltoid,primary,90
Kettlebell One Arm Jerk,triceps_brachii,secondary,55
Kettlebell One Arm Jerk,rectus_abdominis,secondary,48
Kettlebell One Arm Military Press To The Side,anterior_deltoid,primary,90
Kettlebell One Arm Military Press To The Side,triceps_brachii,secondary,50
Kettlebell One Arm Military Press To The Side,rectus_abdominis,secondary,45
Kettlebell One Arm Push Press,anterior_deltoid,primary,88
Kettlebell One Arm Push Press,triceps_brachii,secondary,52
Kettlebell One Arm Push Press,rectus_abdominis,secondary,47
Kettlebell One Arm Row,trapezius,primary,80
Kettlebell One Arm Row,biceps_brachii,secondary,50
Kettlebell One Arm Row,forearms,secondary,55
Kettlebell One Arm Snatch,lateral_deltoid,primary,85
Kettlebell One Arm Snatch,trapezius,secondary,50
Kettlebell One Arm Snatch,forearms,secondary,55
Kettlebell One Arm Snatch,rectus_abdominis,secondary,45
Kettlebell Pirate Supper Legs,lateral_deltoid,primary,85
Kettlebell Pirate Supper Legs,triceps_brachii,secondary,55
Kettlebell Pirate Supper Legs,forearms,secondary,50
Kettlebell Pistol Squat,gluteus_maximus,primary,85
Kettlebell Pistol Squat,quadriceps,secondary,55
Kettlebell Pistol Squat,hamstrings,secondary,45
Kettlebell Pistol Squat,calves,secondary,40
Kettlebell Plyo Push-up,pectoralis_major,primary,85
Kettlebell Plyo Push-up,triceps_brachii,secondary,55
Kettlebell Plyo Push-up,anterior_deltoid,secondary,50
Kettlebell Plyo Push-up,rectus_abdominis,secondary,40
Kettlebell Seated Press,anterior_deltoid,primary,80
Kettlebell Seated Press,triceps_brachii,secondary,50
Kettlebell Seated Press,rectus_abdominis,secondary,35
Kettlebell Seated Two Arm Military Press,anterior_deltoid,primary,88
Kettlebell Seated Two Arm Military Press,triceps_brachii,secondary,52
Kettlebell Seated Two Arm Military Press,trapezius,secondary,45
Kettlebell Seesaw Press,anterior_deltoid,primary,85
Kettlebell Seesaw Press,triceps_brachii,secondary,50
Kettlebell Seesaw Press,rectus_abdominis,secondary,45
Kettlebell Sumo High Pull,trapezius,primary,90
Kettlebell Sumo High Pull,lateral_deltoid,secondary,50
Kettlebell Sumo High Pull,gluteus_maximus,secondary,55
Kettlebell Sumo High Pull,hamstrings,secondary,50
Kettlebell Swing,gluteus_maximus,primary,90
Kettlebell Swing,hamstrings,secondary,50
Kettlebell Swing,rectus_abdominis,secondary,40
Kettlebell Thruster,lateral_deltoid,primary,85
Kettlebell Thruster,quadriceps,secondary,55
Kettlebell Thruster,gluteus_maximus,secondary,50
Kettlebell Thruster,rectus_abdominis,secondary,40
Kettlebell Turkish Get Up (squat Style),gluteus_maximus,primary,85
Kettlebell Turkish Get Up (squat Style),quadriceps,secondary,50
Kettlebell Turkish Get Up (squat Style),hamstrings,secondary,45
Kettlebell Turkish Get Up (squat Style),rectus_abdominis,secondary,55
Kettlebell Two Arm Clean,lateral_deltoid,primary,85
Kettlebell Two Arm Clean,trapezius,secondary,55
Kettlebell Two Arm Clean,forearms,secondary,45
Kettlebell Two Arm Military Press,anterior_deltoid,primary,90
Kettlebell Two Arm Military Press,triceps_brachii,secondary,50
Kettlebell Two Arm Military Press,trapezius,secondary,40
Kettlebell Two Arm Row,trapezius,primary,85
Kettlebell Two Arm Row,biceps_brachii,secondary,45
Kettlebell Two Arm Row,forearms,secondary,55
Kettlebell Windmill,rectus_abdominis,primary,80
Kettlebell Windmill,obliques,secondary,45
